genes,num_genes,mse
"fcrl6,bambi,fyn,tmt1a,mstn",5,7.7544626263863
"fcrl6,bambi,fyn,tmt1a,sfmbt1",5,7.835679561690972
"fcrl6,bambi,fyn,tmt1a,pfn2",5,7.798670461337386
"fcrl6,bambi,fyn,aifm2,mstn",5,7.812608882573889
"fcrl6,bambi,fyn,aifm2,sfmbt1",5,7.831651410681084
"fcrl6,bambi,fyn,aifm2,pfn2",5,7.824233875993705
"fcrl6,bambi,fyn,mstn,sfmbt1",5,7.837790542777839
"fcrl6,bambi,fyn,mstn,pfn2",5,7.821535167270386
"fcrl6,bambi,fyn,sfmbt1,pfn2",5,7.871564942438368
"fcrl6,bambi,tmt1a,aifm2,mstn",5,7.820356448334596
"fcrl6,bambi,tmt1a,aifm2,sfmbt1",5,7.733914514576904
"fcrl6,bambi,tmt1a,aifm2,pfn2",5,7.830009413870243
"fcrl6,bambi,tmt1a,mstn,sfmbt1",5,7.781566976912745
"fcrl6,bambi,tmt1a,mstn,pfn2",5,7.894271475919221
"fcrl6,bambi,tmt1a,sfmbt1,pfn2",5,7.83203813308199
"fcrl6,bambi,aifm2,mstn,sfmbt1",5,7.796194872201734
"fcrl6,bambi,aifm2,mstn,pfn2",5,7.8939886836295186
"fcrl6,bambi,aifm2,sfmbt1,pfn2",5,7.794013748266333
"fcrl6,bambi,mstn,sfmbt1,pfn2",5,7.866611162880044
"fcrl6,lrrc37a2,fyn,tmt1a,aifm2",5,7.8222511498991985
"fcrl6,lrrc37a2,fyn,tmt1a,mstn",5,7.773752450062882
"fcrl6,lrrc37a2,fyn,tmt1a,sfmbt1",5,7.925158018334718
"fcrl6,lrrc37a2,fyn,tmt1a,pfn2",5,7.885417290615717
"fcrl6,lrrc37a2,fyn,aifm2,mstn",5,7.801275430983912
"fcrl6,lrrc37a2,fyn,aifm2,sfmbt1",5,7.912637672618964
"fcrl6,lrrc37a2,fyn,aifm2,pfn2",5,7.901890522947804
"fcrl6,lrrc37a2,fyn,mstn,sfmbt1",5,7.827815645927457
"fcrl6,lrrc37a2,fyn,mstn,pfn2",5,7.823418909797381
"fcrl6,lrrc37a2,fyn,sfmbt1,pfn2",5,7.940584194457565
"fcrl6,lrrc37a2,tmt1a,aifm2,mstn",5,7.791551524284155
"fcrl6,lrrc37a2,tmt1a,aifm2,sfmbt1",5,7.778590125436719
"fcrl6,lrrc37a2,tmt1a,aifm2,pfn2",5,7.881974819695736
"fcrl6,lrrc37a2,tmt1a,mstn,sfmbt1",5,7.7593399540268395
"fcrl6,lrrc37a2,tmt1a,mstn,pfn2",5,7.878642994470095
"fcrl6,lrrc37a2,tmt1a,sfmbt1,pfn2",5,7.87639614250966
"fcrl6,lrrc37a2,aifm2,mstn,sfmbt1",5,7.761973882725569
"fcrl6,lrrc37a2,aifm2,mstn,pfn2",5,7.845724838573643
"fcrl6,lrrc37a2,aifm2,sfmbt1,pfn2",5,7.8300983221658385
"fcrl6,lrrc37a2,mstn,sfmbt1,pfn2",5,7.827565476686277
"fcrl6,fyn,tmt1a,aifm2,mstn",5,7.7897421125451585
"fcrl6,fyn,tmt1a,aifm2,sfmbt1",5,7.8792986222526205
"fcrl6,fyn,tmt1a,aifm2,pfn2",5,7.896809240884911
"fcrl6,fyn,tmt1a,mstn,sfmbt1",5,7.852570466974615
"fcrl6,fyn,tmt1a,mstn,pfn2",5,7.833615570430097
"fcrl6,fyn,tmt1a,sfmbt1,pfn2",5,7.95884452026187
"fcrl6,fyn,aifm2,mstn,sfmbt1",5,7.8397646951011275
"fcrl6,fyn,aifm2,mstn,pfn2",5,7.859481921869686
"fcrl6,fyn,aifm2,sfmbt1,pfn2",5,7.928691069718568
"fcrl6,fyn,mstn,sfmbt1,pfn2",5,7.8637987103518325
"fcrl6,tmt1a,aifm2,mstn,sfmbt1",5,7.807982699311445
"fcrl6,tmt1a,aifm2,mstn,pfn2",5,8.000266019089821
"fcrl6,tmt1a,aifm2,sfmbt1,pfn2",5,7.902393015938646
"fcrl6,tmt1a,mstn,sfmbt1,pfn2",5,7.902731682000376
"fcrl6,aifm2,mstn,sfmbt1,pfn2",5,7.847237055244452
"osbp2,bambi,lrrc37a2,fyn,tmt1a",5,7.751678044225155
"osbp2,bambi,lrrc37a2,fyn,aifm2",5,7.797234388596215
"osbp2,bambi,lrrc37a2,fyn,mstn",5,7.785673173831799
"osbp2,bambi,lrrc37a2,fyn,sfmbt1",5,7.837555239795992
"osbp2,bambi,lrrc37a2,fyn,pfn2",5,7.784933606903265
"osbp2,bambi,lrrc37a2,tmt1a,aifm2",5,7.77411951223698
"osbp2,bambi,lrrc37a2,tmt1a,mstn",5,7.824991287313841
"osbp2,bambi,lrrc37a2,tmt1a,sfmbt1",5,7.80754962663732
"osbp2,bambi,lrrc37a2,tmt1a,pfn2",5,7.827023021780978
"osbp2,bambi,lrrc37a2,aifm2,mstn",5,7.840948448109109
"osbp2,bambi,lrrc37a2,aifm2,sfmbt1",5,7.788477615977097
"osbp2,bambi,lrrc37a2,aifm2,pfn2",5,7.795887146935026
"osbp2,bambi,lrrc37a2,mstn,sfmbt1",5,7.7989229641903055
"osbp2,bambi,lrrc37a2,mstn,pfn2",5,7.861979190302228
"osbp2,bambi,lrrc37a2,sfmbt1,pfn2",5,7.812406095529486
"osbp2,bambi,fyn,tmt1a,aifm2",5,7.754618395565948
"osbp2,bambi,fyn,tmt1a,mstn",5,7.768754431216406
"osbp2,bambi,fyn,tmt1a,sfmbt1",5,7.824769129103377
"osbp2,bambi,fyn,tmt1a,pfn2",5,7.78083354623156
"osbp2,bambi,fyn,aifm2,mstn",5,7.82276387036068
"osbp2,bambi,fyn,aifm2,sfmbt1",5,7.836135562274012
"osbp2,bambi,fyn,aifm2,pfn2",5,7.792972178134478
"osbp2,bambi,fyn,mstn,sfmbt1",5,7.81765328542265
"osbp2,bambi,fyn,mstn,pfn2",5,7.82482038631563
"osbp2,bambi,fyn,sfmbt1,pfn2",5,7.84192612857169
"osbp2,bambi,tmt1a,aifm2,mstn",5,7.90149206474376
"osbp2,bambi,tmt1a,aifm2,sfmbt1",5,7.81927684283619
"osbp2,bambi,tmt1a,aifm2,pfn2",5,7.85888851435446
"osbp2,bambi,tmt1a,mstn,sfmbt1",5,7.876686219874288
"osbp2,bambi,tmt1a,mstn,pfn2",5,7.926868497850312
"osbp2,bambi,tmt1a,sfmbt1,pfn2",5,7.877503879304444
"osbp2,bambi,aifm2,mstn,sfmbt1",5,7.877112495209724
"osbp2,bambi,aifm2,mstn,pfn2",5,7.948244438737067
"osbp2,bambi,aifm2,sfmbt1,pfn2",5,7.828107670675369
"osbp2,bambi,mstn,sfmbt1,pfn2",5,7.901581786867553
"osbp2,lrrc37a2,fyn,tmt1a,aifm2",5,7.81644835908801
"osbp2,lrrc37a2,fyn,tmt1a,mstn",5,7.760000750867079
"osbp2,lrrc37a2,fyn,tmt1a,sfmbt1",5,7.877492897022498
"osbp2,lrrc37a2,fyn,tmt1a,pfn2",5,7.84122800700767
"osbp2,lrrc37a2,fyn,aifm2,mstn",5,7.80881770167978
"osbp2,lrrc37a2,fyn,aifm2,sfmbt1",5,7.8813825609226305
"osbp2,lrrc37a2,fyn,aifm2,pfn2",5,7.852677859317171
"osbp2,lrrc37a2,fyn,mstn,sfmbt1",5,7.788200606801988
"osbp2,lrrc37a2,fyn,mstn,pfn2",5,7.818272108739624
"osbp2,lrrc37a2,fyn,sfmbt1,pfn2",5,7.890213747040467
"osbp2,lrrc37a2,tmt1a,aifm2,mstn",5,7.8593296253438885
"osbp2,lrrc37a2,tmt1a,aifm2,sfmbt1",5,7.824888215619717
"osbp2,lrrc37a2,tmt1a,aifm2,pfn2",5,7.871534579301133
"osbp2,lrrc37a2,tmt1a,mstn,sfmbt1",5,7.820871202970502
"osbp2,lrrc37a2,tmt1a,mstn,pfn2",5,7.883789974357781
"osbp2,lrrc37a2,tmt1a,sfmbt1,pfn2",5,7.890636223476432
"osbp2,lrrc37a2,aifm2,mstn,sfmbt1",5,7.837171393052358
"osbp2,lrrc37a2,aifm2,mstn,pfn2",5,7.887965397713806
"osbp2,lrrc37a2,aifm2,sfmbt1,pfn2",5,7.836378366785568
"osbp2,lrrc37a2,mstn,sfmbt1,pfn2",5,7.853393422649706
"osbp2,fyn,tmt1a,aifm2,mstn",5,7.8057523550658745
"osbp2,fyn,tmt1a,aifm2,sfmbt1",5,7.87376394221797
"osbp2,fyn,tmt1a,aifm2,pfn2",5,7.85327506340509
"osbp2,fyn,tmt1a,mstn,sfmbt1",5,7.82816429980958
"osbp2,fyn,tmt1a,mstn,pfn2",5,7.8188884747945675
"osbp2,fyn,tmt1a,sfmbt1,pfn2",5,7.91624263043792
"osbp2,fyn,aifm2,mstn,sfmbt1",5,7.844955610698171
"osbp2,fyn,aifm2,mstn,pfn2",5,7.871284887160487
"osbp2,fyn,aifm2,sfmbt1,pfn2",5,7.888399939877676
"osbp2,fyn,mstn,sfmbt1,pfn2",5,7.860870081243552
"osbp2,tmt1a,aifm2,mstn,sfmbt1",5,7.9035921418872315
"osbp2,tmt1a,aifm2,mstn,pfn2",5,7.986586609276357
"osbp2,tmt1a,aifm2,sfmbt1,pfn2",5,7.912406486598981
"osbp2,tmt1a,mstn,sfmbt1,pfn2",5,7.928525862572176
"osbp2,aifm2,mstn,sfmbt1,pfn2",5,7.9179346758270786
"bambi,lrrc37a2,fyn,tmt1a,aifm2",5,7.780594236491247
"bambi,lrrc37a2,fyn,tmt1a,mstn",5,7.820503209863157
"bambi,lrrc37a2,fyn,tmt1a,sfmbt1",5,7.87423332478803
"bambi,lrrc37a2,fyn,tmt1a,pfn2",5,7.829970311368617
"bambi,lrrc37a2,fyn,aifm2,mstn",5,7.844534534741817
"bambi,lrrc37a2,fyn,aifm2,sfmbt1",5,7.8806349227065855
"bambi,lrrc37a2,fyn,aifm2,pfn2",5,7.840435995001265
"bambi,lrrc37a2,fyn,mstn,sfmbt1",5,7.891360535567108
"bambi,lrrc37a2,fyn,mstn,pfn2",5,7.882068009193854
"bambi,lrrc37a2,fyn,sfmbt1,pfn2",5,7.907528028851133
"bambi,lrrc37a2,tmt1a,aifm2,mstn",5,7.8491980733577655
"bambi,lrrc37a2,tmt1a,aifm2,sfmbt1",5,7.73534514477639
"bambi,lrrc37a2,tmt1a,aifm2,pfn2",5,7.825836542537412
"bambi,lrrc37a2,tmt1a,mstn,sfmbt1",5,7.820687561315003
"bambi,lrrc37a2,tmt1a,mstn,pfn2",5,7.910645011870458
"bambi,lrrc37a2,tmt1a,sfmbt1,pfn2",5,7.823221280506459
"bambi,lrrc37a2,aifm2,mstn,sfmbt1",5,7.810256118252836
"bambi,lrrc37a2,aifm2,mstn,pfn2",5,7.88878793533087
"bambi,lrrc37a2,aifm2,sfmbt1,pfn2",5,7.769022579802911
"bambi,lrrc37a2,mstn,sfmbt1,pfn2",5,7.8601439789033964
"bambi,fyn,tmt1a,aifm2,mstn",5,7.826013675362731
"bambi,fyn,tmt1a,aifm2,sfmbt1",5,7.850087962194281
"bambi,fyn,tmt1a,aifm2,pfn2",5,7.8222125728660865
"bambi,fyn,tmt1a,mstn,sfmbt1",5,7.9057123308048975
"bambi,fyn,tmt1a,mstn,pfn2",5,7.8663565051697795
"bambi,fyn,tmt1a,sfmbt1,pfn2",5,7.91838846367489
"bambi,fyn,aifm2,mstn,sfmbt1",5,7.900556174126808
"bambi,fyn,aifm2,mstn,pfn2",5,7.910702972034906
"bambi,fyn,aifm2,sfmbt1,pfn2",5,7.889363291436516
"bambi,fyn,mstn,sfmbt1,pfn2",5,7.941144442305954
"bambi,tmt1a,aifm2,mstn,sfmbt1",5,7.849160242408094
"bambi,tmt1a,aifm2,mstn,pfn2",5,7.966338247494303
"bambi,tmt1a,aifm2,sfmbt1,pfn2",5,7.82273966935099
"bambi,tmt1a,mstn,sfmbt1,pfn2",5,7.914107599772409
"bambi,aifm2,mstn,sfmbt1,pfn2",5,7.878208226689972
"lrrc37a2,fyn,tmt1a,aifm2,mstn",5,7.827318492558602
"lrrc37a2,fyn,tmt1a,aifm2,sfmbt1",5,7.923661374973732
"lrrc37a2,fyn,tmt1a,aifm2,pfn2",5,7.902600985266267
"lrrc37a2,fyn,tmt1a,mstn,sfmbt1",5,7.886506334225621
"lrrc37a2,fyn,tmt1a,mstn,pfn2",5,7.868281846137283
"lrrc37a2,fyn,tmt1a,sfmbt1,pfn2",5,7.985710301609936
"lrrc37a2,fyn,aifm2,mstn,sfmbt1",5,7.881965094486193
"lrrc37a2,fyn,aifm2,mstn,pfn2",5,7.893671659847717
"lrrc37a2,fyn,aifm2,sfmbt1,pfn2",5,7.94469524653178
"lrrc37a2,fyn,mstn,sfmbt1,pfn2",5,7.924679088137095
"lrrc37a2,tmt1a,aifm2,mstn,sfmbt1",5,7.817139148285594
"lrrc37a2,tmt1a,aifm2,mstn,pfn2",5,7.921408827012751
"lrrc37a2,tmt1a,aifm2,sfmbt1,pfn2",5,7.85234287289087
"lrrc37a2,tmt1a,mstn,sfmbt1,pfn2",5,7.870216772097184
"lrrc37a2,aifm2,mstn,sfmbt1,pfn2",5,7.845099725280492
"fyn,tmt1a,aifm2,mstn,sfmbt1",5,7.8924529958821426
"fyn,tmt1a,aifm2,mstn,pfn2",5,7.894314975575683
"fyn,tmt1a,aifm2,sfmbt1,pfn2",5,7.972688301473502
"fyn,tmt1a,mstn,sfmbt1,pfn2",5,7.947916483500137
"fyn,aifm2,mstn,sfmbt1,pfn2",5,7.9295228976399015
"tmt1a,aifm2,mstn,sfmbt1,pfn2",5,7.904208964878633
"fcrl6,osbp2,bambi,lrrc37a2,fyn,tmt1a",6,7.676259981200799
"fcrl6,osbp2,bambi,lrrc37a2,fyn,aifm2",6,7.703426990640199
"fcrl6,osbp2,bambi,lrrc37a2,fyn,mstn",6,7.681436132202518
"fcrl6,osbp2,bambi,lrrc37a2,fyn,sfmbt1",6,7.758249258651183
"fcrl6,osbp2,bambi,lrrc37a2,fyn,pfn2",6,7.719711178835571
"fcrl6,osbp2,bambi,lrrc37a2,tmt1a,aifm2",6,7.647788982379064
"fcrl6,osbp2,bambi,lrrc37a2,tmt1a,mstn",6,7.672221452167452
"fcrl6,osbp2,bambi,lrrc37a2,tmt1a,sfmbt1",6,7.71522879565675
"fcrl6,osbp2,bambi,lrrc37a2,tmt1a,pfn2",6,7.726424927663823
"fcrl6,osbp2,bambi,lrrc37a2,aifm2,mstn",6,7.705395167621216
"fcrl6,osbp2,bambi,lrrc37a2,aifm2,sfmbt1",6,7.689880729276956
"fcrl6,osbp2,bambi,lrrc37a2,aifm2,pfn2",6,7.708372928841491
"fcrl6,osbp2,bambi,lrrc37a2,mstn,sfmbt1",6,7.676674485352212
"fcrl6,osbp2,bambi,lrrc37a2,mstn,pfn2",6,7.759335951051742
"fcrl6,osbp2,bambi,lrrc37a2,sfmbt1,pfn2",6,7.7371715735888085
"fcrl6,osbp2,bambi,fyn,tmt1a,aifm2",6,7.653611195778913
"fcrl6,osbp2,bambi,fyn,tmt1a,mstn",6,7.658386952753985
"fcrl6,osbp2,bambi,fyn,tmt1a,sfmbt1",6,7.743736908754552
"fcrl6,osbp2,bambi,fyn,tmt1a,pfn2",6,7.7140345210052645
"fcrl6,osbp2,bambi,fyn,aifm2,mstn",6,7.720766638178141
"fcrl6,osbp2,bambi,fyn,aifm2,sfmbt1",6,7.726343297158779
"fcrl6,osbp2,bambi,fyn,aifm2,pfn2",6,7.720702137553911
"fcrl6,osbp2,bambi,fyn,mstn,sfmbt1",6,7.7086700086524
"fcrl6,osbp2,bambi,fyn,mstn,pfn2",6,7.712694639478385
"fcrl6,osbp2,bambi,fyn,sfmbt1,pfn2",6,7.757686282903148
"fcrl6,osbp2,bambi,tmt1a,aifm2,mstn",6,7.756162305544419
"fcrl6,osbp2,bambi,tmt1a,aifm2,sfmbt1",6,7.718920246158148
"fcrl6,osbp2,bambi,tmt1a,aifm2,pfn2",6,7.761113626019367
"fcrl6,osbp2,bambi,tmt1a,mstn,sfmbt1",6,7.744348936399483
"fcrl6,osbp2,bambi,tmt1a,mstn,pfn2",6,7.81552926091574
"fcrl6,osbp2,bambi,tmt1a,sfmbt1,pfn2",6,7.799433405648195
"fcrl6,osbp2,bambi,aifm2,mstn,sfmbt1",6,7.75144043779178
"fcrl6,osbp2,bambi,aifm2,mstn,pfn2",6,7.81965264268784
"fcrl6,osbp2,bambi,aifm2,sfmbt1,pfn2",6,7.749077215772343
"fcrl6,osbp2,bambi,mstn,sfmbt1,pfn2",6,7.812331338043425
"fcrl6,osbp2,lrrc37a2,fyn,tmt1a,aifm2",6,7.723269099325847
"fcrl6,osbp2,lrrc37a2,fyn,tmt1a,mstn",6,7.667473328424449
"fcrl6,osbp2,lrrc37a2,fyn,tmt1a,sfmbt1",6,7.798378771472321
"fcrl6,osbp2,lrrc37a2,fyn,tmt1a,pfn2",6,7.776082305773716
"fcrl6,osbp2,lrrc37a2,fyn,aifm2,mstn",6,7.705339086369222
"fcrl6,osbp2,lrrc37a2,fyn,aifm2,sfmbt1",6,7.783123621047009
"fcrl6,osbp2,lrrc37a2,fyn,aifm2,pfn2",6,7.785474479463392
"fcrl6,osbp2,lrrc37a2,fyn,mstn,sfmbt1",6,7.694216209372461
"fcrl6,osbp2,lrrc37a2,fyn,mstn,pfn2",6,7.710704382118459
"fcrl6,osbp2,lrrc37a2,fyn,sfmbt1,pfn2",6,7.810521558030491
"fcrl6,osbp2,lrrc37a2,tmt1a,aifm2,mstn",6,7.718575600170773
"fcrl6,osbp2,lrrc37a2,tmt1a,aifm2,sfmbt1",6,7.732992855212742
"fcrl6,osbp2,lrrc37a2,tmt1a,aifm2,pfn2",6,7.783289956242682
"fcrl6,osbp2,lrrc37a2,tmt1a,mstn,sfmbt1",6,7.706737717999211
"fcrl6,osbp2,lrrc37a2,tmt1a,mstn,pfn2",6,7.779434070481281
"fcrl6,osbp2,lrrc37a2,tmt1a,sfmbt1,pfn2",6,7.8146034438119685
"fcrl6,osbp2,lrrc37a2,aifm2,mstn,sfmbt1",6,7.713177581989527
"fcrl6,osbp2,lrrc37a2,aifm2,mstn,pfn2",6,7.7667205397615
"fcrl6,osbp2,lrrc37a2,aifm2,sfmbt1,pfn2",6,7.7654462845772665
"fcrl6,osbp2,lrrc37a2,mstn,sfmbt1,pfn2",6,7.767358973991586
"fcrl6,osbp2,fyn,tmt1a,aifm2,mstn",6,7.699254864069394
"fcrl6,osbp2,fyn,tmt1a,aifm2,sfmbt1",6,7.769748915741229
"fcrl6,osbp2,fyn,tmt1a,aifm2,pfn2",6,7.780475616524447
"fcrl6,osbp2,fyn,tmt1a,mstn,sfmbt1",6,7.731342168634873
"fcrl6,osbp2,fyn,tmt1a,mstn,pfn2",6,7.716109784312562
"fcrl6,osbp2,fyn,tmt1a,sfmbt1,pfn2",6,7.834639525155742
"fcrl6,osbp2,fyn,aifm2,mstn,sfmbt1",6,7.726874660850102
"fcrl6,osbp2,fyn,aifm2,mstn,pfn2",6,7.762822678859918
"fcrl6,osbp2,fyn,aifm2,sfmbt1,pfn2",6,7.801295265443633
"fcrl6,osbp2,fyn,mstn,sfmbt1,pfn2",6,7.735642719206862
"fcrl6,osbp2,tmt1a,aifm2,mstn,sfmbt1",6,7.77567946794098
"fcrl6,osbp2,tmt1a,aifm2,mstn,pfn2",6,7.8847874250751655
"fcrl6,osbp2,tmt1a,aifm2,sfmbt1,pfn2",6,7.842677668805368
"fcrl6,osbp2,tmt1a,mstn,sfmbt1,pfn2",6,7.8452810683101015
"fcrl6,osbp2,aifm2,mstn,sfmbt1,pfn2",6,7.806527535973819
"fcrl6,bambi,lrrc37a2,fyn,tmt1a,aifm2",6,7.681343593702264
"fcrl6,bambi,lrrc37a2,fyn,tmt1a,mstn",6,7.705711657361349
"fcrl6,bambi,lrrc37a2,fyn,tmt1a,sfmbt1",6,7.777086474456228
"fcrl6,bambi,lrrc37a2,fyn,tmt1a,pfn2",6,7.74994252194077
"fcrl6,bambi,lrrc37a2,fyn,aifm2,mstn",6,7.752557239808761
"fcrl6,bambi,lrrc37a2,fyn,aifm2,sfmbt1",6,7.773087516264529
"fcrl6,bambi,lrrc37a2,fyn,aifm2,pfn2",6,7.7714145819662726
"fcrl6,bambi,lrrc37a2,fyn,mstn,sfmbt1",6,7.780500505042614
"fcrl6,bambi,lrrc37a2,fyn,mstn,pfn2",6,7.770808163055071
"fcrl6,bambi,lrrc37a2,fyn,sfmbt1,pfn2",6,7.812342007273635
"fcrl6,bambi,lrrc37a2,tmt1a,aifm2,mstn",6,7.716775742036092
"fcrl6,bambi,lrrc37a2,tmt1a,aifm2,sfmbt1",6,7.639917963897496
"fcrl6,bambi,lrrc37a2,tmt1a,aifm2,pfn2",6,7.738370718904472
"fcrl6,bambi,lrrc37a2,tmt1a,mstn,sfmbt1",6,7.689277363038243
"fcrl6,bambi,lrrc37a2,tmt1a,mstn,pfn2",6,7.806080599201619
"fcrl6,bambi,lrrc37a2,tmt1a,sfmbt1,pfn2",6,7.73967301086055
"fcrl6,bambi,lrrc37a2,aifm2,mstn,sfmbt1",6,7.700206557442975
"fcrl6,bambi,lrrc37a2,aifm2,mstn,pfn2",6,7.7767048967745245
"fcrl6,bambi,lrrc37a2,aifm2,sfmbt1,pfn2",6,7.700142656174313
"fcrl6,bambi,lrrc37a2,mstn,sfmbt1,pfn2",6,7.773725107084024
"fcrl6,bambi,fyn,tmt1a,aifm2,mstn",6,7.731614275553682
"fcrl6,bambi,fyn,tmt1a,aifm2,sfmbt1",6,7.738091647716204
"fcrl6,bambi,fyn,tmt1a,aifm2,pfn2",6,7.7496958965803655
"fcrl6,bambi,fyn,tmt1a,mstn,sfmbt1",6,7.785340491595315
"fcrl6,bambi,fyn,tmt1a,mstn,pfn2",6,7.7619396690738585
"fcrl6,bambi,fyn,tmt1a,sfmbt1,pfn2",6,7.821717195942356
"fcrl6,bambi,fyn,aifm2,mstn,sfmbt1",6,7.7926656765655125
"fcrl6,bambi,fyn,aifm2,mstn,pfn2",6,7.811033840708146
"fcrl6,bambi,fyn,aifm2,sfmbt1,pfn2",6,7.797207076785412
"fcrl6,bambi,fyn,mstn,sfmbt1,pfn2",6,7.814243721435673
"fcrl6,bambi,tmt1a,aifm2,mstn,sfmbt1",6,7.735897043154646
"fcrl6,bambi,tmt1a,aifm2,mstn,pfn2",6,7.889739239511145
"fcrl6,bambi,tmt1a,aifm2,sfmbt1,pfn2",6,7.75781539745422
"fcrl6,bambi,tmt1a,mstn,sfmbt1,pfn2",6,7.832265616676061
"fcrl6,bambi,aifm2,mstn,sfmbt1,pfn2",6,7.780269260350122
"fcrl6,lrrc37a2,fyn,tmt1a,aifm2,mstn",6,7.739908832838767
"fcrl6,lrrc37a2,fyn,tmt1a,aifm2,sfmbt1",6,7.820448963904528
"fcrl6,lrrc37a2,fyn,tmt1a,aifm2,pfn2",6,7.851181110944025
"fcrl6,lrrc37a2,fyn,tmt1a,mstn,sfmbt1",6,7.794692181823887
"fcrl6,lrrc37a2,fyn,tmt1a,mstn,pfn2",6,7.78803410240391
"fcrl6,lrrc37a2,fyn,tmt1a,sfmbt1,pfn2",6,7.900744787132521
"fcrl6,lrrc37a2,fyn,aifm2,mstn,sfmbt1",6,7.780592197136543
"fcrl6,lrrc37a2,fyn,aifm2,mstn,pfn2",6,7.80216467934456
"fcrl6,lrrc37a2,fyn,aifm2,sfmbt1,pfn2",6,7.870938665937542
"fcrl6,lrrc37a2,fyn,mstn,sfmbt1,pfn2",6,7.807299043438389
"fcrl6,lrrc37a2,tmt1a,aifm2,mstn,sfmbt1",6,7.71377997290115
"fcrl6,lrrc37a2,tmt1a,aifm2,mstn,pfn2",6,7.890700599122486
"fcrl6,lrrc37a2,tmt1a,aifm2,sfmbt1,pfn2",6,7.808698424171517
"fcrl6,lrrc37a2,tmt1a,mstn,sfmbt1,pfn2",6,7.811553186228837
"fcrl6,lrrc37a2,aifm2,mstn,sfmbt1,pfn2",6,7.75249690810298
"fcrl6,fyn,tmt1a,aifm2,mstn,sfmbt1",6,7.790445579452641
"fcrl6,fyn,tmt1a,aifm2,mstn,pfn2",6,7.885022000071462
"fcrl6,fyn,tmt1a,aifm2,sfmbt1,pfn2",6,7.90644277309482
"fcrl6,fyn,tmt1a,mstn,sfmbt1,pfn2",6,7.847136125550938
"fcrl6,fyn,aifm2,mstn,sfmbt1,pfn2",6,7.820246196671873
"fcrl6,tmt1a,aifm2,mstn,sfmbt1,pfn2",6,7.8982985873279965
"osbp2,bambi,lrrc37a2,fyn,tmt1a,aifm2",6,7.710356267145166
"osbp2,bambi,lrrc37a2,fyn,tmt1a,mstn",6,7.724659665929223
"osbp2,bambi,lrrc37a2,fyn,tmt1a,sfmbt1",6,7.769148317331477
"osbp2,bambi,lrrc37a2,fyn,tmt1a,pfn2",6,7.734516276968736
"osbp2,bambi,lrrc37a2,fyn,aifm2,mstn",6,7.764401347201946
"osbp2,bambi,lrrc37a2,fyn,aifm2,sfmbt1",6,7.778186509933455
"osbp2,bambi,lrrc37a2,fyn,aifm2,pfn2",6,7.746410839894302
"osbp2,bambi,lrrc37a2,fyn,mstn,sfmbt1",6,7.762557633474272
"osbp2,bambi,lrrc37a2,fyn,mstn,pfn2",6,7.7727120112524775
"osbp2,bambi,lrrc37a2,fyn,sfmbt1,pfn2",6,7.783386823799624
"osbp2,bambi,lrrc37a2,tmt1a,aifm2,mstn",6,7.796963358414967
"osbp2,bambi,lrrc37a2,tmt1a,aifm2,sfmbt1",6,7.723649781392432
"osbp2,bambi,lrrc37a2,tmt1a,aifm2,pfn2",6,7.765420378172609
"osbp2,bambi,lrrc37a2,tmt1a,mstn,sfmbt1",6,7.782456967530936
"osbp2,bambi,lrrc37a2,tmt1a,mstn,pfn2",6,7.834863462893845
"osbp2,bambi,lrrc37a2,tmt1a,sfmbt1,pfn2",6,7.783910658558501
"osbp2,bambi,lrrc37a2,aifm2,mstn,sfmbt1",6,7.779394501362503
"osbp2,bambi,lrrc37a2,aifm2,mstn,pfn2",6,7.822628643799534
"osbp2,bambi,lrrc37a2,aifm2,sfmbt1,pfn2",6,7.732884062573789
"osbp2,bambi,lrrc37a2,mstn,sfmbt1,pfn2",6,7.807682222025644
"osbp2,bambi,fyn,tmt1a,aifm2,mstn",6,7.756448489330005
"osbp2,bambi,fyn,tmt1a,aifm2,sfmbt1",6,7.769700879047267
"osbp2,bambi,fyn,tmt1a,aifm2,pfn2",6,7.744589611006347
"osbp2,bambi,fyn,tmt1a,mstn,sfmbt1",6,7.79383684690192
"osbp2,bambi,fyn,tmt1a,mstn,pfn2",6,7.771504082210624
"osbp2,bambi,fyn,tmt1a,sfmbt1,pfn2",6,7.809271746246609
"osbp2,bambi,fyn,aifm2,mstn,sfmbt1",6,7.80162037039358
"osbp2,bambi,fyn,aifm2,mstn,pfn2",6,7.830032659707943
"osbp2,bambi,fyn,aifm2,sfmbt1,pfn2",6,7.783492474648865
"osbp2,bambi,fyn,mstn,sfmbt1,pfn2",6,7.817798713937095
"osbp2,bambi,tmt1a,aifm2,mstn,sfmbt1",6,7.841553900365584
"osbp2,bambi,tmt1a,aifm2,mstn,pfn2",6,7.920630384087316
"osbp2,bambi,tmt1a,aifm2,sfmbt1,pfn2",6,7.807965146267134
"osbp2,bambi,tmt1a,mstn,sfmbt1,pfn2",6,7.880679664921886
"osbp2,bambi,aifm2,mstn,sfmbt1,pfn2",6,7.855022090468886
"osbp2,lrrc37a2,fyn,tmt1a,aifm2,mstn",6,7.758824647531087
"osbp2,lrrc37a2,fyn,tmt1a,aifm2,sfmbt1",6,7.815484607093797
"osbp2,lrrc37a2,fyn,tmt1a,aifm2,pfn2",6,7.810473620531086
