gene,mse
arsk,8.296088664100704
arsl,8.266904868551695
art1,8.260814503880828
art3,8.261463159931049
art4,8.227010748565355
art5,8.276287171129873
artn,8.262046530308503
arv1,8.294455484981444
arvcf,8.264608317828632
arx,8.263657191388893
as3mt,8.25267632874218
asah1,8.26861322956266
asah2,8.256921048182223
asah2b,8.273193776631508
asap1,8.25281914536862
asap2,8.205997148501856
asap3,8.254162490466983
asb1,8.211844860067542
asb10,8.28150551322905
asb11,8.259844541313244
asb12,8.261958069307424
asb13,8.210893214798267
asb14,8.261154046934589
asb15,8.251226094637921
asb16,8.356369862281747
asb17,8.276645959081414
asb18,8.260209979576329
asb2,8.251777738324547
asb3,8.206735461304474
asb4,8.293164950514566
asb5,8.300572385299063
asb6,8.291047129365642
asb7,8.239657843853196
asb8,8.261487911768826
asb9,8.26013040700732
ascc1,8.265740041424182
ascc2,8.30197008279936
ascc3,8.28225760990141
ascl1,8.249584273640892
ascl3,8.262495101097482
ascl4,8.268380046924678
ascl5,8.262046530308503
asf1a,8.261941018587791
asf1b,8.26205343751592
asgr1,8.262209358026759
asgr2,8.26005542972746
ash1l,8.273848191933896
ash2l,8.277598020606952
asic1,8.282413599367331
asic2,8.241834166639405
asic3,8.269566042954432
asic4,8.26300877571114
asic5,8.257049304633515
asip,8.26173408430797
asl,8.259328903026427
asmt,8.26140156675963
asmtl,8.251443336415987
asns,8.26135632229016
asnsd1,8.257995418550086
aspa,8.26799206223506
aspdh,8.261336806050855
aspg,8.299106506931656
asph,8.262239822484615
asphd1,8.25886217783527
asphd2,8.254531211956426
aspm,8.263804424357081
asprv1,8.256569688870364
aspscr1,8.227117317374312
asrgl1,8.29153140344634
ass1,8.261829939760693
aste1,8.262600637290378
astl,8.261397334267965
astn1,8.263609402301077
astn2,8.26405460447176
asxl1,8.264158081518678
asxl2,8.262555567678021
asxl3,8.260616293795191
asz1,8.250601641825284
atad1,8.294574092434527
atad2,8.260151586626497
atad2b,8.277105947966481
atad3a,8.260906817967959
atad3b,8.299478278015943
atad3c,8.248817715852963
atad5,8.258992381383745
atat1,8.267846081295906
atcay,8.276398646522093
ate1,8.285724562229893
atf1,8.221788701146398
atf2,8.277201309565578
atf3,8.268381580567864
atf4,8.238399880092263
atf5,8.2625130415869
atf6,8.263629522180588
atf6b,8.249900713134181
atf7,8.25986351284747
atf7ip,8.268258913577824
atf7ip2,8.25610374160873
atg10,8.278262749657301
atg101,8.230942959495543
atg12,8.266453142404163
atg13,8.23586651385607
atg14,8.25948450382034
atg16l1,8.341416904273926
atg16l2,8.262387170149648
atg2a,8.267797619934777
atg2b,8.257077654514903
atg3,8.264060801718877
atg4a,8.393148281001274
atg4b,8.342504319360248
atg4c,8.262938355277647
atg4d,8.243587524892387
atg5,8.272641409300125
atg7,8.252539646792364
atg9a,8.27305239461852
atg9b,8.243046913684353
atic,8.24116034821143
atl1,8.261743797793082
atl2,8.301413783027778
atl3,8.250235881992834
atm,8.26223672691353
atmin,8.262240911571617
atn1,8.277520715732837
atoh1,8.262607309244293
atoh7,8.262543751748726
atoh8,8.273613029440249
atosa,8.262322411418301
atosb,8.280572708581687
atox1,8.266167669272448
atp10a,8.260003744214725
atp10b,8.266451796129253
atp10d,8.241567331670971
atp11a,8.26206661956156
atp11b,8.268478201450185
atp11c,8.280612503024882
atp12a,8.266144185572648
atp13a1,8.312908276729523
atp13a2,8.255261802342012
atp13a3,8.264727585157068
atp13a4,8.261338381585848
atp13a5,8.25865011158778
atp1a1,8.265979504521269
atp1a2,8.344681670968594
atp1a3,8.246215269906306
atp1a4,8.257381584547405
atp1b1,8.25928735528139
atp1b2,8.259043770836149
atp1b3,8.258791857881544
atp1b4,8.290782585882363
atp23,8.294009540268998
atp2a1,8.255297409778105
atp2a2,8.259457967056921
atp2a3,8.261919970513857
atp2b1,8.254913909581393
atp2b2,8.280688149908771
atp2b3,8.288458357744886
atp2b4,8.24112124226457
atp2c1,8.273071218644322
atp2c2,8.254819456900844
atp4a,8.246287781819182
atp4b,8.267702201887433
atp5f1a,8.259639502312568
atp5f1b,8.291295288116022
atp5f1c,8.240020057842674
atp5f1d,8.235883692792846
atp5f1e,8.26544534068592
atp5if1,8.276628312119174
atp5mc1,8.273132430181658
atp5mc2,8.253298016676226
atp5mc3,8.32185604202341
atp5mf,8.261426906691419
atp5mg,8.262340331103061
atp5mgl,8.262100682712306
atp5mj,8.261431027764162
atp5mk,8.261557114086598
atp5pb,8.269873076224982
atp5pd,8.256602072664736
atp5pf,8.269513642725231
atp5po,8.313650995004371
atp6ap1,8.261514147132047
atp6ap1l,8.261387224059922
atp6ap2,8.261828414669289
atp6v0a1,8.247623564079397
atp6v0a2,8.25805942763602
atp6v0a4,8.251780480548558
atp6v0b,8.262619267110033
atp6v0c,8.261088280299376
atp6v0d1,8.284644718979411
atp6v0d2,8.260135477566804
atp6v0e1,8.262069223930416
atp6v0e2,8.259764290006983
atp6v1a,8.25173269272347
atp6v1b1,8.254616843580495
atp6v1b2,8.259818261399332
atp6v1c1,8.321086475897527
atp6v1c2,8.216935129210675
atp6v1d,8.269558306946573
atp6v1e1,8.26588264061366
atp6v1e2,8.25894638994314
atp6v1f,8.262064638804384
atp6v1g1,8.280927834455829
atp6v1g2,8.261859689176706
atp6v1g3,8.251051492690053
atp6v1h,8.292347365120026
atp7a,8.270216111679593
atp7b,8.250976683815614
atp8a1,8.25301054705518
atp8a2,8.236232287584949
atp8b1,8.25293779069851
atp8b2,8.288178123016088
atp8b3,8.242214732532494
atp8b4,8.261349164392533
atp9a,8.298003874223909
atp9b,8.268114242193944
atpaf1,8.283378675107222
atpaf2,8.262088615215848
atpsckmt,8.278360045858541
atr,8.286228075884653
atraid,8.262376057361788
atrip,8.26483291453527
atrn,8.234535101572826
atrnl1,8.239018064551804
atrx,8.276255699405736
atxn1,8.241951852871225
atxn10,8.265826156078003
atxn1l,8.259204553453797
atxn2,8.262076062614485
atxn2l,8.22148497276947
atxn3,8.213024154446964
atxn3l,8.296731440804875
atxn7,8.261451701209829
atxn7l1,8.241256967914703
atxn7l2,8.296148604905891
atxn7l3,8.258241253394464
auh,8.290717475366566
aup1,8.228377426573875
aurka,8.292612608845964
aurkaip1,8.256853238551512
aurkb,8.269320270905549
aurkc,8.257818933002866
auts2,8.256728736021136
aven,8.272952996168375
avil,8.315555285048433
avl9,8.261127065885722
avp,8.247788453020657
avpi1,8.262048781387195
avpr1a,8.269571312070726
avpr1b,8.259157279677947
avpr2,8.305172708702603
awat1,8.251013538890833
awat2,8.266015498405565
axdnd1,8.246502910120658
axin1,8.254269913311164
axin2,8.264935714193303
axl,8.262019411901546
azgp1,8.26203031624482
azi2,8.261829757546586
azin1,8.246073592863329
azin2,8.25136813095301
azu1,8.259209907633904
b2m,8.254468459475131
b3galnt1,8.271990393557905
b3galnt2,8.26024683290166
b3galt1,8.263037817513595
b3galt2,8.221751282229894
b3galt4,8.262048781387195
b3galt5,8.259837142027141
b3galt6,8.257832732996356
b3galt9,8.262406689919425
b3gat1,8.248236890466968
b3gat2,8.321037157543769
b3gat3,8.216830389691172
b3glct,8.260499210768792
b3gnt2,8.262026048251384
b3gnt3,8.262767435074815
b3gnt4,8.255272478398126
b3gnt5,8.258202045943053
b3gnt6,8.273460659306417
b3gnt7,8.267447530744963
b3gnt8,8.248169626486222
b3gnt9,8.261053769018671
b3gntl1,8.268722471269287
b4galnt1,8.250181904068473
b4galnt2,8.3140441912304
b4galnt3,8.26297239652152
b4galnt4,8.252535076359322
b4galt1,8.255599454710573
b4galt2,8.274338355095063
b4galt3,8.266130117597829
b4galt4,8.261821627852614
b4galt5,8.266277967829632
b4galt6,8.2748264263824
b4galt7,8.25426938960198
b4gat1,8.209352605594336
b9d1,8.269471573362146
b9d2,8.274965935859715
baalc,8.266089905046277
baat,8.310819533334557
babam1,8.275783004552379
babam2,8.259935706019107
bace1,8.252040836893055
bace2,8.260925611649315
bach1,8.268760496414487
bach2,8.277238093599278
bad,8.285948864965528
bag1,8.262358194029957
bag2,8.253051104301608
bag3,8.237608484580791
bag4,8.270662278769645
bag5,8.25651647530331
bag6,8.253558915898198
bahcc1,8.26008358966349
bahd1,8.258833581368867
baiap2,8.267972129725878
baiap2l1,8.262098866928714
baiap2l2,8.266052214660567
baiap3,8.26108959734166
bak1,8.262634036607425
bambi,8.128816099591512
banf1,8.26067124381827
banf2,8.260033873510704
bank1,8.251390985400212
banp,8.239210845814455
bap1,8.261813033108767
bard1,8.25969569729694
barhl1,8.211209434250613
barhl2,8.26467342864661
barx1,8.258369384305125
barx2,8.251443007074323
basp1,8.234741750107137
batf,8.25917251689152
batf2,8.25950203408098
batf3,8.26397940274112
bax,8.259029526433837
baz1a,8.287304764938355
baz1b,8.274111245618752
baz2a,8.260091922504987
baz2b,8.257714718124816
bbc3,8.228432892222168
bbip1,8.304111845552903
bbof1,8.260089916916028
bbox1,8.273806326012513
bbs1,8.260002704962735
bbs10,8.2640597007459
bbs12,8.247552657622991
bbs2,8.217793075285623
bbs4,8.241713487996982
bbs5,8.235304200216385
bbs7,8.25396921299151
bbs9,8.281914882141386
bbx,8.263605137740498
bcam,8.261375485480608
bcan,8.266128735492916
bcap29,8.265174826131883
bcap31,8.280650085714031
bcar1,8.251567951338345
bcar3,8.288755257215493
bcas1,8.292661433453166
bcas2,8.2770179245527
bcas3,8.269240760914249
bcas4,8.271725661789091
bcat1,8.259735779312594
bcat2,8.245347374650766
bccip,8.271719205870102
bcdin3d,8.266636778074128
bche,8.242824672576415
bckdha,8.251311383774619
bckdhb,8.263564454747362
bckdk,8.260579303270417
bcl10,8.276228455731136
bcl11a,8.269672158164012
bcl11b,8.254450412112357
bcl2,8.276737894810157
bcl2a1,8.268817116659728
bcl2l1,8.290043213923688
bcl2l10,8.264160060078883
bcl2l11,8.271671459006653
bcl2l12,8.235830187379838
bcl2l13,8.279112671465318
bcl2l14,8.261863549568243
bcl2l15,8.272338936726989
bcl2l2,8.27916324082977
bcl3,8.27017089430662
bcl6,8.279205227218997
bcl6b,8.263566807288566
bcl7a,8.285608778733996
bcl7b,8.251570805364972
bcl7c,8.269857834144897
bcl9,8.199137930204458
bcl9l,8.273588436366811
bclaf1,8.268069840124035
bclaf3,8.262742890636176
bco1,8.262301025421129
bco2,8.284766251467609
bcor,8.203163560183372
bcorl1,8.229839926543681
bcr,8.254144462469812
bcs1l,8.26898062511424
bdh1,8.260266944124457
bdh2,8.240997257967107
bdkrb1,8.250448179770041
bdkrb2,8.262004316594977
bdnf,8.214765460802472
bdp1,8.272656254826535
bean1,8.176875731426817
becn1,8.269778020582486
begain,8.254393948707087
bend2,8.2486736288521
bend3,8.262184251643733
bend4,8.297862843706085
bend5,8.26417712082906
bend6,8.2956565072836
bend7,8.242006645770637
best1,8.26121273078657
best2,8.262004469168252
best3,8.261614209001106
best4,8.287599129191447
bet1,8.236471946464674
bet1l,8.298333808515451
bex2,8.266574716341577
bex4,8.260998990330354
bex5,8.26104415743337
bfar,8.265882513228892
bfsp1,8.260292926604997
bfsp2,8.263118476173252
bgn,8.252200565985211
bhlha15,8.261859689176706
bhlha9,8.262176032278001
bhlhe22,8.290018559899012
bhlhe23,8.26819921656301
bhlhe40,8.25850015179151
bhlhe41,8.237704725307687
bhmt,8.270916754535605
bhmt2,8.227922104724007
bicc1,8.234776543484566
bicd1,8.255747391712502
bicd2,8.266214461127356
bicdl1,8.249090456276516
bicdl2,8.254634047344563
bicra,8.261818896211828
bicral,8.22745783551312
bid,8.264735660564279
bik,8.262755957732955
bin1,8.249704605086745
bin2,8.281585699096448
bin3,8.264051112696164
birc2,8.269579249859168
birc3,8.266825885979733
birc5,8.259964022598712
birc6,8.263945954068639
birc7,8.268737037382639
bivm,8.277966592545901
blcap,8.249033875246704
blid,8.273571431113623
blk,8.269785165778925
blm,8.275653866260543
blmh,8.258148331905037
blnk,8.27378666453546
bloc1s2,8.263720440057341
bloc1s3,8.263467193309898
bloc1s5,8.274705792018926
bloc1s6,8.264933652879368
bltp1,8.260728572071269
bltp2,8.277612787529543
bltp3a,8.260601775425261
bltp3b,8.264907184763775
blvra,8.274267652386175
blvrb,8.230345009297093
blzf1,8.260302480323766
bmal1,8.26314043791936
bmal2,8.269317887329978
bmerb1,8.270048326530146
bmf,8.285580753570946
bmi1,8.251604523264858
bmp1,8.272087015578842
bmp10,8.263015515925712
bmp15,8.251806998578544
bmp2,8.283280781056996
bmp2k,8.273998537163516
bmp3,8.263045103048091
bmp4,8.250565606319777
bmp5,8.267925346226775
bmp6,8.27344282772642
bmp7,8.260638501669
bmp8a,8.260861559254195
bmp8b,8.30855783345565
bmper,8.264871165600207
bmpr1a,8.279855022650045
bmpr1b,8.261521132435941
bmpr2,8.272059435987686
bms1,8.298704952669631
bmt2,8.26707900882976
bmx,8.255550644991672
bnc1,8.248585917404794
bnc2,8.267557886550783
bnip1,8.318953882940287
bnip2,8.238752477862466
bnip3,8.249010425992394
bnip3l,8.265995189983213
bnip5,8.284388824788868
bnipl,8.261197247284212
boc,8.27229198721182
bod1,8.253397472771177
bod1l1,8.309526393391405
bod1l2,8.294704930322018
bok,8.262371409869818
bola1,8.291116945174652
bola3,8.259614175407698
boll,8.248394273381557
bop1,8.26988515320451
bora,8.297923485107178
borcs5,8.2536349494457
borcs6,8.26121452178397
borcs7,8.261845390582137
borcs7_asmt,8.25068024305502
borcs8,8.262550317147298
bpgm,8.259225385174677
bphl,8.258967032367678
bpi,8.267445677400046
bpifa1,8.26215362620752
bpifa2,8.263629832450398
bpifa3,8.26053109119952
bpifb1,8.262050033333939
bpifb2,8.291757180817056
bpifb3,8.278609627770152
bpifb4,8.28714974965299
bpifb6,8.257747071432743
bpifc,8.260310917952673
bpnt1,8.255985839826598
bpnt2,8.271410673788893
bptf,8.258447627111174
braf,8.28561488813871
brap,8.281271650837736
brat1,8.26782501421697
brca1,8.27675135958392
brca2,8.256948129284645
brcc3,8.255172236753586
brd1,8.25751769246396
brd10,8.261905170058256
brd2,8.2593089872012
brd3,8.279010146734375
brd3os,8.23170904478403
brd4,8.27814536358474
brd7,8.268709820108148
brd8,8.271333704146237
brd9,8.261732618556024
brdt,8.275510888804321
brf1,8.259848404655576
brf2,8.260497084845476
bri3,8.278589187521392
bri3bp,8.260351613247774
bricd5,8.261931901390566
brinp1,8.261473787379074
brinp2,8.238940695875163
brinp3,8.26104002380657
brip1,8.25008090466747
brk1,8.262046530308503
brme1,8.263515119167565
brms1,8.268188219871242
brms1l,8.262051141018626
brox,8.26062233167067
brpf1,8.261933973568171
brpf3,8.260919660174746
brs3,8.260443949455254
brsk1,8.261584380107033
brsk2,8.274927100640092
brwd1,8.264832462082454
brwd3,8.253250834301006
bscl2,8.265366369721955
bsdc1,8.263118319440238
bsg,8.26587406255178
bsn,8.271796882924837
bsnd,8.298111535517956
bsph1,8.264387037861654
bspry,8.231350661503372
bst1,8.263011130957562
bst2,8.27405469367709
bsx,8.254309443092389
btaf1,8.262101695981453
btbd1,8.222308473515943
btbd10,8.22477274084154
btbd16,8.268572653840794
btbd17,8.262730008593838
btbd18,8.255286752548258
btbd19,8.262052806296683
btbd2,8.253704775140747
btbd3,8.30585327990342
btbd6,8.262046530308503
btbd7,8.265389039555624
btbd8,8.261605223903121
btbd9,8.262019449958474
btc,8.250221074989195
btd,8.261461512882438
btf3,8.256454456176552
btf3l4,8.27002256340013
btg1,8.261882106142485
btg2,8.263149822143884
btg3,8.239730846441606
btg4,8.302979178507714
btk,8.242088459510564
btla,8.334978031571278
btn1a1,8.262771745831435
btn2a1,8.273798068951693
btn2a2,8.260917103957608
btn3a1,8.277058591775083
btn3a2,8.254056641564148
btn3a3,8.261392313153143
btnl2,8.248740252560795
btnl3,8.261244247864033
btnl8,8.26794488922002
btnl9,8.182211976365108
btrc,8.259166707536156
bub1,8.19610089991211
bub1b,8.266871804208982
bub3,8.245102847354802
bud13,8.287248480135776
bud23,8.257742766063735
bud31,8.211246088057424
bves,8.263052864503756
bysl,8.26033798380342
bzw1,8.27113047531037
bzw2,8.271251677115457
c10orf105,8.270132675006721
c10orf120,8.228218510606546
c10orf143,8.222670588941474
c10orf53,8.264304448568941
c10orf62,8.262046530308503
c10orf67,8.244717661525959
c10orf71,8.261324891437525
c10orf88,8.262608873897092
c10orf90,8.264940313819862
c11orf16,8.255911000910103
c11orf21,8.278064764279158
c11orf24,8.252107337396833
c11orf42,8.2420591843239
c11orf52,8.268384188682212
c11orf54,8.261591626162353
c11orf58,8.261145310955659
c11orf65,8.272179646898145
c11orf68,8.262355385351773
c11orf71,8.261980263261975
c11orf86,8.262193083870216
c11orf87,8.26300288141157
c11orf91,8.261502406856556
c11orf96,8.261216241981213
c12orf42,8.246139732590574
c12orf43,8.264749407343139
c12orf50,8.252420444611003
c12orf54,8.249209272979467
c12orf56,8.262750680290374
c12orf57,8.289639649602863
c12orf60,8.27112586610296
c12orf71,8.251254896489865
c12orf75,8.259803404040804
c12orf76,8.28785886105282
c13orf42,8.259502612659858
c13orf46,8.275864037264185
c14orf119,8.268489194817317
c14orf132,8.246942338140247
c14orf178,8.262784842574668
c14orf180,8.254531644192694
c14orf28,8.283054818627223
c14orf39,8.263058703535574
c14orf93,8.259568085761865
c15orf39,8.265842950439753
c15orf40,8.281925291492216
c15orf48,8.231609477832055
c15orf61,8.27046964921737
c15orf62,8.262207074149881
c16orf46,8.255942109152242
c16orf54,8.314522850609707
c16orf74,8.302326548977657
c16orf78,8.265303813974466
c16orf82,8.56361507520938
c16orf86,8.254220356249956
c16orf87,8.261593771253793
c16orf89,8.261303422734185
c16orf90,8.245896005172332
c16orf92,8.264171373209688
c16orf95,8.271629656772271
c16orf96,8.257154899667732
c17orf100,8.262509967618167
c17orf107,8.242502160926078
c17orf113,8.230663656388794
c17orf49,8.279216542044942
c17orf50,8.273040717751378
c17orf58,8.262727764984447
c17orf67,8.262228285038889
c17orf75,8.25902147479761
c17orf78,8.231975510004743
c17orf99,8.262541527604567
c18orf21,8.261632218974482
c18orf32,8.292158784808953
c18orf54,8.220223049511741
c18orf63,8.261948908144909
c19orf12,8.25530194507216
c19orf18,8.22498610968611
c19orf25,8.253441870264764
c19orf38,8.266305089612443
c19orf44,8.27933445656774
c19orf47,8.262175886761003
c19orf48p,8.25269812669838
c19orf53,8.252777672885712
c19orf67,8.267853906990927
c19orf73,8.26469202452367
c19orf81,8.175136807998761
c19orf84,8.259551996504017
c19orf85,8.26307461850436
c1d,8.260040977300754
c1galt1,8.273725277200398
c1galt1c1,8.262891144193862
c1galt1c1l,8.26422222769462
c1orf105,8.261053695918376
c1orf115,8.26686741392033
c1orf116,8.258507387981659
c1orf122,8.254477805031721
c1orf127,8.262353578091696
c1orf131,8.261204461587639
c1orf141,8.256433281582025
c1orf146,8.258998931944564
c1orf159,8.279470575205284
c1orf162,8.26577375310203
c1orf167,8.262209459312391
c1orf174,8.261956520189932
c1orf185,8.257743851138141
c1orf198,8.260449688125487
c1orf21,8.264883132665691
c1orf210,8.326355646326352
c1orf216,8.263376636031253
c1orf226,8.263408874927919
c1orf35,8.278834268676015
c1orf43,8.255272746368359
c1orf50,8.274625828126544
c1orf52,8.253086571798244
c1orf53,8.260606370942906
c1orf54,8.258389835497878
c1orf56,8.275543412133283
c1orf74,8.348395344805274
c1orf87,8.282353523403959
c1orf94,8.291758542096867
c1qa,8.263296320896691
c1qb,8.270829238161763
c1qc,8.274175930722503
c1ql1,8.264731262382961
c1ql2,8.26209762000024
c1ql3,8.253776034034866
c1ql4,8.256018515828735
c1qtnf1,8.272314429542895
c1qtnf12,8.260524997645415
c1qtnf2,8.273985725931494
c1qtnf3,8.26740734770908
c1qtnf4,8.269244399968517
c1qtnf6,8.262028506975291
c1qtnf7,8.260104229234987
c1qtnf8,8.265851803284825
c1qtnf9,8.26176815441578
c1qtnf9b,8.264597486980751
c1r,8.260213351264476
c1rl,8.262592540724356
c1s,8.262219894225876
c2,8.25856925780543
